N,P,K,ph,temperature,humidity,rainfall,altitude_m,Zn,S,soil_moisture,label
0.3215,7.0,820.0,5.7,19.813333332875,11714.16666575,34.526666663,32877.213548060194,2.7,15.0,0.73,Major_Cereals
0.1267,3.0,149.0,5.5,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.1,8.0,0.77,Major_Cereals
0.2289,6.0,141.0,5.85,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.3,6.0,0.77,Major_Cereals
0.2344,3.0,348.0,5.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.8,6.0,0.7,Major_Cereals
0.28,2.14,251.0,5.8,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.44,14.6,0.73,Major_Cereals
0.2289,5.0,189.0,5.27,17.460833333375,10686.6666675,34.343333333000004,32985.437862553255,1.1,11.0,0.8,Major_Cereals
0.18865279630578136,3.621569847955144,410.59308613260333,4.777555992482113,19.087126068471147,10473.28348809252,24.10361410307824,32961.33036162271,1.3769074257320366,15.021508020734203,0.6989350717496886,Cereals
0.2,1.34,465.0,5.83,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.37,8.87,0.73,Major_Cereals
0.250293402,4.0,207.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,11.0,0.73,Major_Cereals
0.250293402,22.0,529.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,3.9,15.0,0.77,Cereals
0.0741,2.0,372.0,6.7,19.236250000374994,10472.5,24.306666666,32957.289113476414,0.8,3.0,0.7,Pulses
0.0762,8.0,133.0,6.5,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.0,5.0,0.74,Major_Cereals
0.2289,14.0,524.0,6.15,16.8074999995,10235.00000175,30.580000003,33021.116625328366,6.3,11.0,0.77,Major_Cereals
0.17684796,1.0,141.0,5.8,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.0,9.8,0.73,Pulses
0.1342,1.0,124.0,5.3,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.7,11.0,0.7,Major_Cereals
0.0864,4.0,385.0,6.5,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.0,12.0,0.73,Major_Cereals
0.1532,8.0,373.0,6.7,16.8074999995,10235.00000175,30.580000003,33021.116625328366,2.0,5.0,0.77,Major_Cereals
0.23010452441013393,1.318344045043028,372.70480265827723,4.902550087189537,16.991430912567356,10384.376856536262,30.22385978864886,32997.74008887384,1.6372858658074885,16.53247249179449,0.7305926673622217,Specialty
0.0668,45.0,332.0,6.8,21.007083333375,11215.000001,22.426666671,32846.778606085936,2.0,5.0,0.55,Major_Cereals
0.2289,4.0,95.0,5.28,17.460833333375,10686.6666675,34.343333333000004,32985.437862553255,0.5,10.0,0.8,Pulses
0.17016684668736604,2.9290775639856896,109.4792855343178,5.649206396465555,19.99858490186359,10974.899634888821,26.743480813783556,32908.81324119585,1.00227724128039,12.194742447391413,0.6979994550307937,Specialty
0.17,7.0,396.0,5.67,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.9,11.0,0.73,Major_Cereals
0.2622,3.0,258.0,6.2,13.937083334125,8595.00000075,13.153333333,33109.44596671493,2.0,6.0,0.65,Major_Cereals
0.2313070623615028,2.1380176530027475,243.68316368240147,5.647615182361827,17.46498340777625,10703.535568698313,34.13355151868459,32986.923733266485,1.1833459199215686,17.96544078764644,0.7995212155425481,Specialty
0.2312,2.0,389.0,5.0,19.975833332875,11013.333334,26.873333333,32909.59841822012,2.6,11.0,0.7,Major_Cereals
0.1333,3.0,243.0,5.4,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.7,11.0,0.77,Major_Cereals
0.1924,3.0,445.0,6.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.2,9.0,0.7,Major_Cereals
0.3525,13.0,330.0,6.1,13.937083334125,8595.00000075,13.153333333,33109.44596671493,4.1,8.0,0.65,Major_Cereals
0.1679,8.462,82.48,5.75,13.937083334125,8595.00000075,13.153333333,33109.44596671493,3.52,21.88,0.65,Major_Cereals
0.1908,4.0,149.0,5.7,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.0,8.0,0.74,Major_Cereals
0.0779,3.0,250.0,5.4,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.0,9.0,0.77,Major_Cereals
0.1693,7.0,336.0,6.2,13.937083334125,8595.00000075,13.153333333,33109.44596671493,1.9,8.0,0.65,Major_Cereals
0.0874,18.0,514.0,7.5,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.7,11.0,0.74,Major_Cereals
0.1385,7.0,239.0,5.7,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.7,9.0,0.7,Major_Cereals
0.1,3.87,320.0,6.86,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.29,6.77,0.74,Major_Cereals
0.250293402,5.0,205.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,2.2,12.0,0.77,Major_Cereals
0.118,5.0,330.0,6.4,20.393750000375,10025.0,13.626666667,32909.064359184056,2.1,8.0,0.62,Major_Cereals
0.2279,31.0,715.0,5.3,16.8074999995,10235.00000175,30.580000003,33021.116625328366,2.5,13.0,0.77,Specialty
0.23,1.956,259.377,5.81,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,1.646,18.31,0.69,Major_Cereals
0.18,8.68,800.0,6.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.89,9.86,0.73,Major_Cereals
0.23,10.478,606.382,5.43,16.512916666625,10024.1666665,24.916666663,33028.36600453157,3.077,16.421,0.73,Major_Cereals
0.1957,1.4,167.0,6.1,16.8074999995,10235.00000175,30.580000003,33021.116625328366,0.7,2.4,0.77,Major_Cereals
0.1123074734575909,3.7493180523882965,178.89687820503445,6.085332252893175,16.88866560918138,10243.676889933306,30.331943341186044,33018.17248895337,1.7586346968346862,5.343201541394233,0.7723128950787929,Specialty
0.204,5.0,232.0,5.2,20.393750000375,10025.0,13.626666667,32909.064359184056,1.3,20.0,0.62,Major_Cereals
0.20363392869739333,1.6676741742646608,287.3922454254235,5.2912382632603645,19.906219375716617,11678.526815622352,34.296321390349036,32874.281975419726,1.9591804512560735,13.641174536876969,0.7296912788955086,Cereals
0.17081591418464703,2.435006122758104,110.68509318890497,4.7475110209573765,19.907711038462796,11043.242698767663,26.893419681465403,32905.629899817395,2.263513829440222,18.15930767470456,0.7034606256868298,Cereals
0.150630657,0.9,238.0,6.01,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.4,9.1,0.77,Major_Cereals
0.193,3.0,539.0,5.2,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.3,12.0,0.7,Major_Cereals
0.250873244,19.2,594.0,6.25,19.813333332875,11714.16666575,34.526666663,32877.213548060194,4.0,8.0,0.73,Major_Cereals
0.10868000831874605,3.360491778341135,202.67648826457744,5.596314775623285,19.163921255863585,10486.828796699676,24.184839157221973,32955.500435873095,1.8222922000682724,15.876193708175178,0.6989752245304838,Specialty
0.2984,3.0,162.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.8,4.0,0.77,Pulses
0.217347627,3.0,345.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.1,19.0,0.73,Pulses
0.2689,5.0,353.0,5.5,13.937083334125,8595.00000075,13.153333333,33109.44596671493,2.6,8.0,0.65,Major_Cereals
0.23665406204683975,2.6847636848289382,356.4992811330002,5.061860107005764,19.275187764861048,10545.455693472542,24.275811431417765,32956.003761968495,1.4097951798633983,16.25769555969789,0.7059177227156881,Cereals
0.17,3.3,423.0,6.12,21.62000000125,10986.66666575,21.233333337,32875.36717697199,2.06,10.1,0.65,Major_Cereals
0.1629,15.0,345.0,6.3,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.2,7.0,0.74,Major_Cereals
0.2279,8.0,114.0,5.3,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.2,18.0,0.77,Major_Cereals
0.2158,3.0,436.0,5.2,19.975833332875,11013.333334,26.873333333,32909.59841822012,0.9,14.0,0.7,Cereals
0.23,1.986,219.76,5.87,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,1.856,14.716,0.69,Major_Cereals
0.17,19.78,524.72,5.67,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.76,16.7,0.73,Major_Cereals
0.168,12.0,367.0,6.7,21.007083333375,11215.000001,22.426666671,32846.778606085936,1.4,5.0,0.55,Major_Cereals
0.239,2.0,137.0,5.0,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.4,14.0,0.77,Major_Cereals
0.22229005314401343,1.4585485688463489,137.84297088867442,5.296324510700682,16.80625961633672,10180.299111691373,30.61950347886333,33018.15790034448,0.9518362082329423,7.705273930893376,0.7645360638798595,Cereals
0.1118,10.0,139.0,5.4,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.3,12.0,0.73,Major_Cereals
0.157,6.0,447.0,5.5,21.007083333375,11215.000001,22.426666671,32846.778606085936,1.3,13.0,0.55,Major_Cereals
0.17,8.5,647.0,6.33,19.236250000374994,10472.5,24.306666666,32957.289113476414,3.55,10.9,0.7,Major_Cereals
0.1641319540582335,2.5935322226595474,280.7717458551909,5.1073595006972035,20.050968766397126,10996.471526119454,26.501395440099948,32912.40203558466,0.8886650175401213,17.157853864549008,0.6911826826904952,Cereals
0.12004574102781054,3.4781425412438907,184.67394789270077,7.563510491090886,19.673423591300995,11728.201087427664,34.46528142166841,32878.3699627522,0.7809688743003266,0.12978582557754464,0.7292749852990668,Specialty
0.1,1.43,227.0,6.12,19.975833332875,11013.333334,26.873333333,32909.59841822012,0.78,5.53,0.7,Major_Cereals
0.18762757374190805,3.9391991887971596,156.12584557044764,5.588257473220706,19.78485437684781,11718.742712716883,34.17403212621569,32877.60717100018,1.7999049835409937,3.177269513308558,0.7303108133448124,Specialty
0.2312,6.0,703.0,5.4,19.975833332875,11013.333334,26.873333333,32909.59841822012,2.5,9.0,0.7,Major_Cereals
0.242,5.0,245.0,5.0,21.007083333375,11215.000001,22.426666671,32846.778606085936,2.2,19.0,0.55,Major_Cereals
0.000261711,2.0,185.0,5.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.1,10.0,0.73,Major_Cereals
0.23,6.252,90.749,5.85,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,1.879,13.922,0.69,Major_Cereals
0.2,14.5,313.0,5.28,16.695000000375,9474.999999,21.486666663,33042.082321614136,2.68,9.03,0.74,Major_Cereals
0.2197,3.0,348.0,5.6,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.4,12.0,0.73,Major_Cereals
0.250293402,20.0,367.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.9,10.0,0.77,Major_Cereals
0.2289,87.0,275.0,5.85,16.8074999995,10235.00000175,30.580000003,33021.116625328366,5.9,9.0,0.77,Pulses
0.14,0.44,307.0,5.45,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.01,11.0,0.7,Major_Cereals
0.20594687047343466,3.1118690687894444,309.36515017006855,5.717032814103906,19.976495899861423,10997.345593381462,26.645958116535322,32905.033937054985,2.8512210593600353,8.988352783894312,0.6989999297512817,Specialty
0.22387694505004582,0.2038509353445601,282.10081512170063,6.746609672998419,16.72920335840757,10244.114581898539,31.42224698267584,33020.418838583166,1.18196768906072,4.903068497892871,0.7709008048843391,Specialty
0.041178608,51.0,784.0,7.3,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,1.7,9.0,0.63,Major_Cereals
0.2289,5.0,166.0,5.71,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.0,11.0,0.77,Major_Cereals
0.09210060719440871,1.3275334956477525,379.86362820709513,6.505972407845579,17.016289823320918,10450.886528129022,30.123469904875403,32992.83779147126,1.9949525554740004,6.983656144909909,0.7267607311755333,Specialty
0.1518141128298499,12.442496996644827,373.2196835663179,7.453920902643268,16.66132154086742,9474.805840467945,21.47918360156,33037.50655877055,1.8110111146319658,7.344624169008512,0.7412380862055036,Specialty
0.1482,1.0,157.0,5.4,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,0.8,9.0,0.63,Major_Cereals
0.14,1.45,291.0,6.17,19.236250000374994,10472.5,24.306666666,32957.289113476414,2.18,12.2,0.7,Major_Cereals
0.2279,22.0,446.0,5.3,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.3,19.0,0.77,Specialty
0.20728850945998478,1.9449352267779345,130.38362888635658,5.352221434519581,20.02632290113194,11019.756342607498,27.19540577787388,32911.70770954617,1.2413854536963647,16.00628575035975,0.700387221490892,Cereals
0.2158,2.0,257.0,5.2,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.2,11.0,0.7,Major_Cereals
0.2514659469949926,3.4012345817666736,115.52639726384058,5.756666517654022,16.803064787685376,10214.4121619073,30.508889401057704,33017.89273935801,1.045336647637814,7.0885624567411,0.7712277114110027,Cereals
0.2215,145.0,1163.0,6.6,16.695000000375,9474.999999,21.486666663,33042.082321614136,4.9,13.0,0.74,Major_Cereals
0.107446046,0.05,162.0,5.58,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.2,2.2,0.77,Major_Cereals
0.11,5.46,251.0,6.53,16.695000000375,9474.999999,21.486666663,33042.082321614136,0.96,8.39,0.74,Pulses
0.250293402,8.0,164.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.7,8.0,0.73,Major_Cereals
0.16,10.0,209.0,6.49,21.62000000125,10986.66666575,21.233333337,32875.36717697199,1.42,11.9,0.65,Major_Cereals
0.21004081844657488,1.9809330200453312,181.79603954573656,5.124475930495066,19.89689010898753,11006.46262781104,26.030309050985807,32905.620397226594,1.898910385365024,15.771099845185072,0.7008715851595374,Specialty
0.196,5.0,434.0,5.3,20.393750000375,10025.0,13.626666667,32909.064359184056,1.5,17.0,0.62,Major_Cereals
0.19394251191810943,3.7672715421746976,291.859337982,5.068330522097101,16.900693003130304,10410.859019508574,30.44189228547139,32996.86948921801,1.3433491062010627,24.116848162873158,0.7298976062309145,Specialty
0.18,7.0,266.0,6.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.5,18.0,0.73,Major_Cereals
0.1733,27.0,454.0,6.4,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.6,5.0,0.74,Major_Cereals
0.1497,8.0,585.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.5,13.0,0.73,Major_Cereals
0.23,34.853,200.908,5.07,16.512916666625,10024.1666665,22.84333333,33028.36600453157,2.648,12.222,0.73,Major_Cereals
0.071,10.0,550.0,6.7,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.8,4.0,0.77,Pulses
0.1908,2.0,301.0,5.7,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.3,16.0,0.73,Major_Cereals
0.2216,8.0,361.0,5.4,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.0,12.0,0.77,Pulses
0.17,1.0,124.0,5.67,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.8,15.0,0.73,Pulses
0.11856215100479078,4.837999231453587,141.01713532386634,5.603141066496075,19.256510122543,10464.602600625523,24.524196835079543,32956.054211124385,1.5135463505762028,15.242160552303154,0.7000014233659408,Cereals
0.156888135,2.7,307.0,6.62,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.4,12.6,0.77,Major_Cereals
0.166993493,2.4,321.0,5.35,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.8,16.1,0.73,Major_Cereals
0.1983,2.0,215.0,5.4,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.9,14.0,0.73,Major_Cereals
0.14,1.86,267.0,7.17,21.62000000125,10986.66666575,21.233333337,32875.36717697199,1.11,5.62,0.65,Major_Cereals
0.2004276935538863,1.1260675865814909,348.0386465168212,5.542483168656728,17.01800702137616,10472.251398763954,29.95162652162849,32989.71167846866,2.192527341513381,8.86922665380841,0.7288889751945522,Specialty
0.19633771897786148,0.8435976107619125,152.56043536155778,5.058296093316541,20.045072073105963,11004.547469343053,26.803718620794555,32914.27755396277,1.0840892017001058,13.021075636689602,0.7015632880340593,Cereals
0.2087,3.0,346.0,5.2,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.5,15.0,0.7,Major_Cereals
0.12,15.4,308.0,6.36,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.73,14.9,0.73,Specialty
0.2344,4.0,255.0,5.1,19.975833332875,11013.333334,26.873333333,32909.59841822012,4.3,14.0,0.7,Cereals
0.192,3.0,351.0,5.3,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.7,15.0,0.7,Cereals
0.2347,84.0,467.0,5.7,13.937083334125,8595.00000075,13.153333333,33109.44596671493,3.6,10.0,0.65,Major_Cereals
0.12,2.1,91.0,5.9,20.393750000375,10025.0,13.626666667,32909.064359184056,0.99,7.61,0.62,Major_Cereals
0.11,2.0,213.0,5.5,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.4,12.0,0.73,Major_Cereals
0.1385,3.0,410.0,5.3,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.7,13.0,0.7,Major_Cereals
0.1649,3.0,305.0,5.3,19.975833332875,11013.333334,26.873333333,32909.59841822012,0.9,12.0,0.7,Major_Cereals
0.126,2.0,339.0,5.2,19.975833332875,11013.333334,26.873333333,32909.59841822012,0.6,21.0,0.7,Major_Cereals
0.21008065756975258,3.6915934449823524,373.33661382609455,5.438886878681204,19.269660275882625,10391.634095092526,24.41130475398689,32958.42782576584,1.2833656448206978,15.138235211851676,0.7023767771020774,Cereals
0.021308678216669104,18.19236195445111,512.686843259785,6.7427462251147245,17.893916216321188,9404.115573628618,18.16554172619222,33026.510447597946,1.656633082397417,6.658657209147816,0.6303291323841539,Specialty
0.2174,107.0,505.0,5.6,13.937083334125,8595.00000075,13.153333333,33109.44596671493,3.6,11.0,0.65,Major_Cereals
0.2068,3.0,532.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.3,13.0,0.73,Major_Cereals
0.17,3.9,222.03,5.67,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.87,18.28,0.73,Major_Cereals
0.23,2.025,196.733,5.9,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,1.705,14.6,0.69,Major_Cereals
0.1757,4.0,375.0,5.5,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.5,7.0,0.74,Major_Cereals
0.21560151260002847,1.742773537654029,70.0312739689068,5.603465563827986,20.136684024944287,11033.618979948773,27.097992140759644,32909.501918675815,0.5137894826272655,19.991878923659815,0.7015982822817778,Cereals
0.09119365403460997,6.811610533158793,349.5633170742563,7.31428200812198,16.71141380268537,9500.716920872903,21.06758236559671,33039.806760574334,1.312894685115454,6.834408572634076,0.7401150739036148,Specialty
0.21,1.77,280.0,5.95,19.236250000374994,10472.5,24.306666666,32957.289113476414,2.03,9.58,0.7,Major_Cereals
0.252362008,4.0,165.0,7.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.5,11.0,0.73,Major_Cereals
0.083,2.0,295.0,7.1,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.1,4.0,0.77,Pulses
0.17,8.0,340.0,5.67,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.1,17.0,0.73,Major_Cereals
0.14712938544978993,2.4851141738120934,276.67140507014636,4.919381947735559,19.122031769224186,10447.959544558185,24.5610722432619,32952.615592729184,1.3734337328961885,18.934497642977277,0.7005893587885765,Specialty
0.2089,6.0,350.0,5.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.7,16.0,0.73,Major_Cereals
0.23,7.169,82.392,6.2,16.512916666625,10024.1666665,22.84333333,33028.36600453157,1.139,13.892,0.73,Major_Cereals
0.1129,2.0,185.0,6.0,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.5,5.0,0.77,Major_Cereals
0.2242,5.0,565.0,5.1,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.7,11.0,0.73,Major_Cereals
0.2289,13.0,64.0,4.99,17.460833333375,10686.6666675,34.343333333000004,32985.437862553255,0.7,16.0,0.8,Major_Cereals
0.11660052247474226,6.175453742552771,204.21484241021733,6.0639601497583975,16.907002421829993,10267.880619907273,30.646708781163213,33023.250317179794,2.8067570053151694,21.612923804922822,0.7743333759984136,Specialty
0.25609025293476756,3.6081322836381116,644.0962605471374,6.706196585871146,17.06625842443291,10422.492713193495,30.130158153633754,32993.354565224385,2.5872251593304014,17.123412514367836,0.7288312941347521,Cereals
0.1864,5.0,394.0,5.4,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.0,10.0,0.73,Pulses
0.23,3.91,359.508,5.98,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,1.348,18.906,0.69,Pulses
0.1913,3.0,264.0,4.9,19.975833332875,11013.333334,26.873333333,32909.59841822012,1.1,15.0,0.7,Major_Cereals
0.1639,2.0,311.0,5.37,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.4,21.0,0.73,Major_Cereals
0.24444923185934309,1.1760381017536523,189.72119604127937,5.800607477544969,16.836724188093115,10274.659855204633,30.865362482112108,33022.393224200845,1.319007356495898,6.589397195879066,0.7721264238965455,Specialty
0.1787,2.0,169.0,5.4,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.3,18.0,0.73,Major_Cereals
0.11,7.07,276.0,6.07,16.695000000375,9474.999999,21.486666663,33042.082321614136,2.11,8.44,0.74,Major_Cereals
0.1033,3.0,165.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.0,6.0,0.77,Major_Cereals
0.2549,2.0,137.0,4.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,15.0,0.73,Major_Cereals
0.250293402,7.0,68.0,5.8,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.4,15.0,0.77,Major_Cereals
0.06278788042419814,13.562983476684785,89.2669330887247,6.9075302689017155,17.019088810928295,10522.962038058899,30.483693975283032,32995.86215364737,0.9546799895215191,8.454182012592383,0.7338792724081553,Cereals
0.181,5.0,153.0,5.3,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.7,19.0,0.73,Major_Cereals
0.1266,2.0,369.0,6.3,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,8.0,0.73,Major_Cereals
0.009379812,3.0,493.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,19.0,0.73,Major_Cereals
0.152,4.0,306.0,5.5,20.393750000375,10025.0,13.626666667,32909.064359184056,1.5,8.0,0.62,Major_Cereals
0.2279,3.0,361.0,5.3,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.4,14.0,0.77,Major_Cereals
0.2375,9.667,180.913,5.93,13.937083334125,8595.00000075,13.153333333,33109.44596671493,2.132,23.504,0.65,Pulses
0.18,15.0,158.0,5.98,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,1.2,6.0,0.63,Major_Cereals
0.1744,14.0,473.0,6.4,13.937083334125,8595.00000075,13.153333333,33109.44596671493,1.2,5.0,0.65,Pulses
0.144,12.0,216.0,5.9,13.937083334125,8595.00000075,13.153333333,33109.44596671493,2.0,6.0,0.65,Pulses
0.1113,5.0,394.0,6.3,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.3,8.0,0.74,Major_Cereals
0.1027,21.0,470.0,7.1,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.4,8.0,0.74,Major_Cereals
0.22793281212440628,1.6602545818611596,128.38588219833204,5.31264920874615,16.795409636436457,10171.402165434052,31.023040806977605,33024.95534880584,0.8838168704550612,8.019732517140353,0.7728769675838885,Cereals
0.23,0.412473,388.938,5.65,14.035416666999998,9034.1666675,13.813333333,33062.08368446257,1.237,10.498,0.69,Major_Cereals
0.1696,5.0,257.0,5.0,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,1.3,10.0,0.63,Major_Cereals
0.170013338,6.3,70.0,6.65,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.0,5.4,0.73,Major_Cereals
0.18952027144766478,6.6676597626791265,580.1170221638062,6.026692494744933,19.832648708459782,11716.910586281343,35.04804080024975,32879.61639037122,1.6376339363588286,7.988466849315655,0.7268930550887256,Cereals
0.186215179,2.4,486.0,5.45,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.5,7.3,0.73,Major_Cereals
0.2289,26.0,58.0,5.42,17.460833333375,10686.6666675,34.343333333000004,32985.437862553255,0.6,10.0,0.8,Major_Cereals
0.21472536786293028,1.0167710079246917,149.50161650879062,5.175032159282218,16.85625366172902,10191.44025723244,30.703895561848363,33024.33097705285,0.7742060279597655,19.02618440087789,0.7702089549886443,Cereals
0.1208,14.0,354.0,7.0,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.7,7.0,0.74,Major_Cereals
0.2017,2.0,117.0,5.3,19.236250000374994,10472.5,24.306666666,32957.289113476414,0.6,12.0,0.7,Major_Cereals
0.2017,2.0,146.0,5.3,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.3,4.0,0.7,Major_Cereals
0.1868,4.0,365.0,5.6,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.4,6.0,0.77,Major_Cereals
0.2042899678556423,1.8819843411401707,274.93877494746044,5.290867683723967,17.011833955183697,10471.380386006067,30.12338403352667,32992.2538399811,1.3284208121574343,13.68203874125786,0.7256974663699608,Cereals
0.0961,3.0,311.0,5.7,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.2,7.0,0.7,Major_Cereals
0.2255,61.0,367.0,5.4,16.8074999995,10235.00000175,30.580000003,33021.116625328366,2.8,6.0,0.77,Major_Cereals
0.131,2.0,435.0,5.6,20.393750000375,10025.0,13.626666667,32909.064359184056,1.6,13.0,0.62,Major_Cereals
0.252041054,3.0,590.0,6.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,3.1,9.0,0.73,Major_Cereals
0.1751,5.0,192.0,5.8,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.0,8.0,0.74,Major_Cereals
0.2158,2.0,135.0,5.2,17.460833333375,10686.6666675,34.343333333000004,32985.437862553255,0.7,17.0,0.8,Major_Cereals
0.206425793,6.1,193.0,6.4,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.4,0.05,0.73,Major_Cereals
0.134622792,8.0,230.0,6.9,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,1.6,6.0,0.63,Pulses
0.2044,5.0,529.0,5.6,19.236250000374994,10472.5,24.306666666,32957.289113476414,1.6,8.0,0.7,Major_Cereals
0.171984103,17.3,489.0,5.19,19.813333332875,11714.16666575,34.526666663,32877.213548060194,1.6,26.7,0.73,Major_Cereals
0.21887953686250167,3.0230044542430656,74.62749036896271,5.461727558870781,19.951901107364616,11024.643236047415,26.644317860658326,32909.163709025524,0.6714816418168816,20.002633490085067,0.7028031652216705,Cereals
0.2468,13.0,562.0,5.8,19.236250000374994,10472.5,24.306666666,32957.289113476414,2.3,7.0,0.7,Major_Cereals
0.111842553,2.0,310.0,6.37,16.8074999995,10235.00000175,30.580000003,33021.116625328366,1.2,5.0,0.77,Pulses
0.2289,2.0,214.0,5.85,17.460833333375,10686.6666675,34.343333333000004,32985.437862553255,1.0,10.0,0.8,Major_Cereals
0.09,3.0,369.0,7.53,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.0,5.0,0.74,Major_Cereals
0.2344,1.0,260.0,5.1,19.236250000374994,10472.5,24.306666666,32957.289113476414,2.4,0.5,0.7,Major_Cereals
0.072,3.0,262.0,6.1,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.3,14.0,0.73,Major_Cereals
0.5816,4.0,178.0,5.0,16.695000000375,9474.999999,21.486666663,33042.082321614136,3.5,19.0,0.74,Pulses
